drug,approved,odds_ratio,pvalue,adj_pvalue,pvalue_up,adj_pvalue_up,pvalue_down,adj_pvalue_down,count_significant,count_insignificant,count_up_significant
phenelzine,True,0.07896306558788908,0.9999999873282033,1,0.030135993685551424,0.4971541310606035,1.0000000000002007,1,5,275,5
acyclovir,True,0.0761961456408713,0.9999999864863117,1,0.03017433659260519,0.4971541310606035,1.0000000000003206,1,5,285,5
aminoglutethimide,True,0.07462711693678195,0.9999999867703113,1,0.030196101116450463,0.4971541310606035,1.000000000000143,1,5,291,5
bupivacaine,True,0.07167517166483792,0.9999999910397526,1,0.030237090831425527,0.4971541310606035,1.0000000000001248,1,5,303,5
flecainide,True,0.07167517166483792,0.9999999910397526,1,0.030237090831425527,0.4971541310606035,1.0000000000001248,1,5,303,5
isoniazid,True,0.07120572701302576,0.999999994222007,1,0.030243614475601498,0.4971541310606035,0.9999999999997417,1,5,305,5
anastrozole,True,0.07074238895831035,0.9999999935619552,1,0.030250054631156008,0.4971541310606035,0.9999999999998078,1,5,307,5
triptorelin,True,0.07074238895831035,0.9999999935619552,1,0.030250054631156008,0.4971541310606035,0.9999999999998078,1,5,307,5
milnacipran,True,0.06601690327433114,0.999999995086641,1,0.030315814303726266,0.4971541310606035,0.9999999999999382,1,5,329,5
lenvatinib,True,0.06561841517675165,0.9999999969516675,1,0.03032136614225649,0.4971541310606035,0.9999999999998995,1,5,331,5
sumatriptan,True,0.06407141278320301,0.9999999952880325,1,0.03034292896045026,0.4971541310606035,1.000000000000158,1,5,339,5
diphenidol,True,0.06369598723894139,0.9999999978853054,1,0.030348164110370952,0.4971541310606035,1.0000000000002442,1,5,341,5
mercaptopurine,True,0.06369598723894139,0.9999999978853054,1,0.030348164110370952,0.4971541310606035,1.0000000000002442,1,5,341,5
alprostadil,True,0.06050513118750498,0.9999999989124967,1,0.030392695527432022,0.4971541310606035,1.0000000000002933,1,5,359,5
buspirone,True,0.057925631636528724,0.9999999959440646,1,0.030428742397642147,0.4971541310606035,1.0000000000006226,1,5,375,5
diazoxide,True,0.055842412567198886,0.9999999974257441,1,0.030457885112219068,0.4971541310606035,0.9999999999998839,1,5,389,5
