drug,approved,odds_ratio,pvalue,adj_pvalue,pvalue_up,adj_pvalue_up,pvalue_down,adj_pvalue_down,count_significant,count_insignificant,count_up_significant
ziprasidone,True,0.017986044449932487,0.9999999951059283,1,0.007431022745174962,0.16450145239437733,0.9999999999996134,1,7,419,7
olmesartan-medoxomil,True,0.016710014301840315,0.9999999931040003,1,0.0074574374283062905,0.16450145239437733,0.9999999999997347,1,7,451,7
nifedipine,True,0.01382746979967953,1.000000001131896,1,0.007517452744777598,0.16450145239437733,0.9999999999999398,1,7,545,7
quetiapine,True,0.013432943332132316,0.9999999989835584,1,0.007525704235803031,0.16450145239437733,0.9999999999998105,1,7,561,7
benazepril,True,0.013105728015814106,1.000000000800444,1,0.007532554766260561,0.16450145239437733,1.00000000000019,1,7,575,7
tranylcypromine,True,0.012333116124206083,1.0000000002200309,1,0.0075487547253543785,0.16450145239437733,1.0000000000012137,1,7,611,7
regorafenib,True,0.010306968283602676,1.0000000113238183,1,0.00759140372974665,0.16450145239437733,1.0000000000004865,1,7,731,7
RITA,True,0.008341406785917884,1.00000001182895,1,0.007633007067733197,0.16450145239437733,1.0000000000001599,1,7,903,7
zolpidem,True,0.008213852668322105,1.000000007785978,1,0.007635714741848557,0.16450145239437733,1.0000000000015676,1,7,917,7
fulvestrant,True,0.00435914896503893,1.000000024132298,1,0.007717994898072629,0.16450145239437733,0.9999999999968804,1,7,1725,7
gefitinib,True,0.0037293514994498015,1.0000000132669995,1,0.00773152206581415,0.16450145239437733,1.0000000000005644,1,7,2015,7
anidulafungin,True,0.022210711200618183,0.9999999924457638,1,0.014849045983902692,0.26202673812934685,0.9999999999999465,1,6,294,6
gemifloxacin,True,0.020032333289134063,0.999999995553234,1,0.014923368518134932,0.26202673812934685,0.9999999999995686,1,6,326,6
alprostadil,True,0.018242842926701506,0.9999999937461874,1,0.014984699466166774,0.26202673812934685,1.0000000000000961,1,6,358,6
lurasidone,True,0.01727806650111658,0.9999999938515821,1,0.015017869058322414,0.26202673812934685,1.0000000000004106,1,6,378,6
rizatriptan,True,0.017008205110813177,0.9999999943509996,1,0.0150271601219162,0.26202673812934685,1.000000000000009,1,6,384,6
amitriptyline,True,0.01562515205154814,0.9999999949304245,1,0.015074867144143777,0.26202673812934685,0.999999999999279,1,6,418,6
citalopram,True,0.01332926904545033,0.999999997839191,1,0.015154394442030816,0.26202673812934685,1.0000000000007554,1,6,490,6
